bin,sst
22995120,-1.61942
22995121,-1.62144
22995122,-1.53159
22995123,-1.37652
22995124,-1.40819
22995125,-1.51400
22995126,-1.71433
22995127,-1.55425
22995128,-1.34870
22995129,-1.32173
22995130,-1.24832
22995131,-1.16468
22995132,-1.07934
22995133,-1.29104
22995134,-1.19703
22995135,-1.32086
22995136,-1.37577
22995137,-1.08603
22995138,-1.21001
22995139,-0.90217
22995140,-1.05016
22995141,-0.91230
22995142,-0.93893
22995143,-0.87760
22995144,-1.05297
22995145,-1.17661
22995146,-1.12858
22995147,-1.14616
22995148,-1.08321
22995149,-0.97507
22995150,-0.79096
22995151,-0.77081
22995152,-0.95777
22995153,-1.00964
22995154,-1.12165
22995155,-1.25040
22995156,-1.27042
22995157,-1.18889
22995158,-0.94500
22995163,-1.24979
22995164,-1.22621
22995165,-1.08756
22995166,-1.12494
22995167,-1.07538
22995168,-1.05475
22995169,-0.93878
22995170,-0.95582
22995171,-0.91752
22995172,-0.81648
22995173,-0.87641
22995174,-0.82696
22995175,-0.91768
22995176,-0.95345
22995177,-0.75745
22995178,-0.65181
22995179,-1.32180
22995180,-1.55454
22995181,-1.64664
22995182,-1.81576
22998163,-1.85250
22998164,-1.78463
22998165,-1.81500
22998168,-1.96500
22998169,-1.84000
22998170,-1.51397
22998171,-1.64500
22998172,-1.48850
22998173,-1.35668
22998174,-1.46648
22998175,-1.34741
22998176,-1.36379
22998177,-1.44090
22998178,-1.45500
22998179,-1.50898
22998180,-1.41601
22998181,-1.35343
22998182,-1.23320
22998183,-1.36768
22998184,-1.31275
22998185,-1.26223
22998186,-1.27441
22998187,-1.07453
22998188,-0.95721
22998189,-0.70362
22998190,-0.74309
22998191,-0.71879
22998192,-0.73563
22998193,-0.60939
22998194,-0.81498
22998195,-1.08373
22998196,-1.12774
22998197,-1.02127
22998198,-0.89637
22998199,-0.91518
22998200,-0.90228
22998201,-0.79048
22998202,-0.98783
22998203,-1.04709
22998204,-1.24804
22998205,-1.32541
22998215,-1.28329
22998216,-1.29186
22998217,-1.25918
22998218,-1.11014
22998219,-0.94500
22998220,-0.86918
22998221,-0.95755
22998222,-0.91887
22998223,-0.79548
22998224,-0.76544
22998225,-0.94283
22998226,-0.94073
22998227,-0.79792
22998228,-0.91484
22998229,-1.22256
22998230,-1.26055
22998231,-1.48091
22998232,-1.75655
23001208,-1.98500
23001209,-1.85098
23001211,-1.94000
23001215,-1.61750
23001216,-1.62167
23001217,-1.43872
23001218,-1.37375
23001219,-1.65434
23001220,-1.55520
23001221,-1.50773
23001222,-1.42400
23001223,-1.38515
23001224,-1.45935
23001225,-1.27097
23001226,-1.19296
23001227,-1.36088
23001228,-1.42176
23001229,-1.32137
23001230,-1.31040
23001231,-1.05434
23001232,-0.49806
23001233,-0.69667
23001234,-0.52861
23001235,-0.94922
23001236,-0.78107
23001237,-0.61044
23001238,-0.83065
23001239,-1.09104
23001240,-1.04412
23001241,-0.93816
23001242,-0.96340
23001243,-1.15953
23001244,-0.95637
23001245,-0.88740
23001246,-0.92780
23001247,-0.87468
23001248,-1.17387
23001262,-1.22368
23001263,-1.00671
23001264,-0.98593
23001265,-0.91834
23001266,-0.86495
23001267,-0.89083
23001268,-0.81608
23001269,-0.86798
23001270,-1.02251
23001271,-0.93218
23001272,-0.97180
23001273,-1.05845
23001274,-1.12797
23001275,-1.34411
23001276,-1.64050
23004247,-1.90000
23004249,-1.92500
23004250,-1.76000
23004251,-1.73000
23004254,-1.66000
23004255,-1.39171
23004256,-1.51035
23004257,-1.37842
23004258,-1.54699
23004259,-1.24494
23004260,-1.33390
23004261,-1.42769
23004262,-1.53272
23004263,-1.42308
23004264,-1.28774
23004265,-1.33486
23004266,-1.18142
23004267,-1.16792
23004268,-1.02305
23004269,-0.83970
23004270,-0.75567
23004271,-0.89892
23004272,-0.80637
23004273,-0.66276
23004274,-0.80187
23004275,-0.77492
23004276,-0.98492
23004277,-1.11758
23004278,-1.16296
23004279,-1.03226
23004280,-0.97014
23004281,-1.05937
23004282,-0.94816
23004283,-0.94257
23004284,-0.96120
23004285,-0.90087
23004286,-1.18259
23004287,-1.22413
23004288,-1.09864
23004289,-1.15571
23004290,-1.30253
23004291,-1.29318
23004292,-1.46458
23004302,-1.05276
23004303,-0.99041
23004304,-0.91025
23004305,-0.87857
23004306,-0.86831
23004307,-0.96220
23004308,-1.00984
23004309,-0.94173
23004310,-0.94608
23004311,-1.02443
23004312,-1.05359
23004313,-1.29697
23004314,-1.51858
23004315,-1.68137
23007282,-1.59500
23007283,-1.51500
23007284,-1.61500
23007287,-1.76000
23007288,-1.21342
23007289,-1.31191
23007290,-1.37295
23007291,-1.33602
23007292,-1.47082
23007293,-1.57077
23007294,-1.44202
23007295,-1.43867
23007296,-1.41435
23007297,-1.26136
23007298,-1.24228
23007299,-1.14854
23007300,-1.10451
23007301,-1.04118
23007302,-0.63557
23007303,-0.86675
23007304,-0.98914
23007305,-1.01411
23007306,-0.85981
23007307,-0.85718
23007308,-0.87586
23007309,-1.05773
23007310,-1.11941
23007311,-1.10538
23007312,-1.06412
23007313,-0.99758
23007314,-0.91403
23007315,-1.09816
23007316,-1.12095
23007317,-1.03111
23007318,-1.03887
23007319,-1.06998
23007320,-1.00123
23007321,-1.09722
23007322,-1.31389
23007323,-1.60949
23007324,-1.48849
23007325,-1.42769
23007337,-1.11336
23007338,-0.88949
23007339,-0.68160
23007340,-0.94725
23007341,-0.92043
23007342,-0.92565
23007343,-1.00390
23007344,-0.99727
23007345,-1.18167
23007346,-1.33384
23007347,-1.44556
23007348,-1.35888
23007349,-1.20443
23010310,-1.62266
23010311,-1.47976
23010312,-1.62056
23010313,-1.68227
23010314,-1.55718
23010315,-1.34806
23010316,-1.38691
23010317,-1.14628
23010318,-0.94450
23010319,-0.92138
23010320,-1.48502
23010321,-1.59745
23010322,-1.58790
23010323,-1.43163
23010324,-1.43235
23010325,-1.30228
23010326,-1.21176
23010327,-1.29434
23010328,-0.95450
23010329,-0.80732
23010330,-0.88369
23010331,-0.77553
23010332,-0.85907
23010333,-0.81696
23010334,-1.00744
23010335,-0.99722
23010336,-1.07834
23010337,-1.19285
23010338,-1.12483
23010339,-0.95178
23010340,-0.87242
23010341,-0.96113
23010342,-1.11271
23010343,-1.05707
23010344,-1.09023
23010345,-1.12659
23010346,-1.20253
23010347,-1.07401
23010348,-1.11462
23010349,-1.27819
23010352,-1.65002
23010365,-0.92532
23010366,-0.74953
23010367,-0.83790
23010368,-0.98894
23010369,-1.02904
23010370,-1.02718
23010371,-1.13595
23010372,-1.35550
23010373,-1.46266
23010374,-1.47455
23010375,-1.47990
23013330,-1.77417
23013331,-1.65500
23013332,-1.41004
23013333,-1.45825
23013334,-1.62907
23013335,-1.43989
23013336,-1.52601
23013337,-1.39773
23013338,-1.12986
23013339,-1.15325
23013340,-1.14978
23013341,-1.58120
23013342,-1.73692
23013343,-1.66539
23013344,-1.50814
23013345,-1.44138
23013346,-1.35869
23013347,-1.36048
23013348,-1.25859
23013349,-1.11516
23013350,-0.90270
23013351,-0.97165
23013352,-1.10760
23013353,-1.13444
23013354,-1.01699
23013355,-1.14258
23013356,-1.03502
23013357,-1.02810
23013358,-1.09323
23013359,-1.05325
23013360,-0.94021
23013361,-0.95318
23013362,-1.06716
23013363,-1.18996
23013364,-1.15633
23013365,-1.21130
23013366,-1.10628
23013367,-1.19070
23013368,-1.15449
23013369,-1.21250
23013370,-1.40160
23013373,-1.52067
23013374,-1.56304
23013386,-1.22623
23013387,-0.69480
23013388,-0.67389
23013389,-0.89459
23013390,-0.94044
23013391,-1.06114
23013392,-1.23505
23013395,-1.60629
23013396,-1.70926
23016349,-1.77750
23016350,-1.51350
23016351,-1.45324
23016352,-1.47281
23016353,-1.69488
23016354,-1.34849
23016355,-1.15890
23016356,-1.47299
23016357,-1.47519
23016358,-1.67774
23016359,-1.56446
23016360,-1.54824
23016361,-1.49662
23016362,-1.34297
23016363,-1.16767
23016364,-0.88718
23016365,-0.95912
23016366,-0.99460
23016367,-1.07634
23016368,-1.02879
23016369,-1.16190
23016370,-0.99325
23016371,-0.93800
23016372,-1.11906
23016373,-1.11599
23016374,-0.98348
23016375,-0.81019
23016376,-0.88872
23016377,-1.07579
23016378,-1.44875
23016385,-1.71000
23016402,-0.71295
23016403,-0.57467
23016404,-0.75414
23016405,-0.78899
23016406,-1.07141
23016407,-1.23369
23016410,-1.68466
23019358,-1.60500
23019359,-1.59408
23019360,-1.45913
23019361,-1.54282
23019362,-1.45791
23019363,-1.38572
23019364,-1.37333
23019365,-1.44143
23019366,-1.70267
23019367,-1.74302
23019368,-1.77114
23019369,-1.65530
23019370,-1.50969
23019371,-1.27340
23019372,-1.20523
23019373,-1.03410
23019374,-1.04731
23019375,-0.95345
23019376,-0.91374
23019377,-1.02821
23019378,-1.07348
23019379,-1.14084
23019380,-1.10991
23019381,-1.23231
23019382,-1.15000
23019383,-0.89591
23019384,-0.78410
23019385,-0.91769
23019386,-1.35217
23019411,-0.75731
23019412,-0.59707
23019413,-0.68771
23019414,-0.85931
23019415,-1.08223
23019416,-1.39000
23019419,-1.71726
23019420,-1.85516
23019421,-1.89500
23022362,-1.71336
23022363,-1.45894
23022364,-1.26275
23022365,-1.30444
23022366,-1.27022
23022367,-1.42646
23022368,-1.31640
23022369,-1.57115
23022370,-1.66334
23022371,-1.66888
23022372,-1.58577
23022373,-1.31151
23022374,-1.15298
23022375,-1.13002
23022376,-0.96302
23022377,-1.07373
23022378,-0.71802
23022379,-0.81531
23022380,-1.17008
23022381,-0.95654
23022382,-0.86149
23022383,-0.94245
23022384,-1.06412
23022385,-1.08388
23022386,-0.83830
23022387,-0.89864
23022388,-1.08869
23022392,-1.69623
23022413,-0.90714
23022414,-0.42006
23022415,-0.52980
23022416,-0.61452
23022417,-0.80787
23022418,-1.05111
23022422,-1.73732
23025359,-1.78687
23025360,-1.39287
23025361,-1.22049
23025362,-1.22743
23025363,-1.17735
23025364,-1.10162
23025365,-1.30395
23025366,-1.44394
23025367,-1.47048
23025368,-1.51650
23025369,-1.32719
23025370,-1.21220
23025371,-1.05856
23025372,-0.84590
23025373,-0.47875
23025374,-0.71300
23025375,-0.70186
23025376,-0.80575
23025377,-0.94789
23025378,-0.92889
23025379,-1.06812
23025380,-0.83591
23025381,-0.82582
23025382,-1.00313
23025383,-1.00458
23025384,-0.87568
23025385,-1.01646
23025386,-1.31326
23025387,-1.26500
23025388,-1.58976
23025389,-1.97500
23025410,-0.85273
23025411,-0.49054
23025412,-0.40587
23025413,-0.56851
23025414,-0.80165
23025415,-1.09283
23025418,-1.89250
23025419,-1.87333
23025420,-1.81783
23028348,-1.91500
23028349,-1.98250
23028351,-1.61894
23028352,-1.46057
23028353,-1.05895
23028354,-0.94421
23028355,-1.19584
23028356,-0.91450
23028357,-1.09579
23028358,-1.28759
23028359,-1.40875
23028360,-1.37858
23028361,-1.00790
23028362,-0.91315
23028363,-0.98666
23028364,-0.85878
23028365,-0.66561
23028366,-0.74900
23028367,-0.77733
23028368,-0.86371
23028369,-1.07898
23028370,-0.93300
23028371,-1.03177
23028372,-0.95692
23028373,-0.85805
23028374,-0.93094
23028375,-0.85460
23028376,-0.81785
23028377,-1.07818
23028378,-1.26586
23028379,-1.35572
23028401,-0.79709
23028402,-0.67658
23028403,-0.53829
23028404,-0.63497
23028405,-0.77294
23028406,-0.98943
23028407,-1.15058
23028411,-1.89015
23028412,-1.89750
23028413,-1.87479
23028414,-1.74764
23028415,-1.71361
23031333,-1.99000
23031334,-1.95250
23031335,-1.89375
23031336,-1.89750
23031338,-1.53690
23031339,-1.20461
23031340,-0.82249
23031341,-1.29587
23031342,-1.19555
23031343,-1.03792
23031344,-1.20900
23031345,-1.42902
23031346,-1.28652
23031347,-1.15035
23031348,-0.98097
23031349,-1.02237
23031350,-0.89491
23031351,-0.98114
23031352,-0.69180
23031353,-0.66199
23031354,-0.71667
23031355,-1.08819
23031356,-0.99152
23031357,-0.92556
23031358,-1.01246
23031359,-0.96787
23031360,-0.87440
23031361,-0.84850
23031362,-0.93980
23031363,-1.33124
23031386,-0.84931
23031387,-0.71551
23031388,-0.69593
23031389,-0.76337
23031390,-0.82396
23031391,-0.87310
23031392,-0.95788
23031393,-1.14137
23031394,-1.23750
23031397,-1.85250
23031398,-1.83667
23031399,-1.76961
23031400,-1.56764
23034314,-1.81722
23034315,-1.90950
23034316,-1.85025
23034318,-1.22250
23034319,-1.35493
23034320,-1.42664
23034321,-1.45825
23034322,-1.23208
23034323,-1.54062
23034324,-1.57952
23034325,-1.45413
23034326,-1.28855
23034327,-1.17846
23034328,-1.18468
23034329,-0.82517
23034330,-0.98776
23034331,-0.92302
23034332,-0.98980
23034333,-1.02427
23034334,-1.06676
23034335,-0.99894
23034336,-0.84136
23034337,-0.69177
23034338,-0.78320
23034339,-0.87616
23034340,-0.78180
23034341,-0.87556
23034342,-1.10930
23034343,-1.08250
23034362,-1.30667
23034363,-1.17005
23034364,-1.06235
23034365,-0.87005
23034366,-0.65504
23034367,-0.75122
23034368,-0.81815
23034369,-0.89893
23034370,-0.83531
23034371,-0.92463
23034372,-1.19657
23034373,-1.22046
23034374,-1.41623
23034380,-1.74417
23037286,-1.97000
23037287,-1.94071
23037288,-1.73409
23037289,-1.77000
23037290,-1.92083
23037292,-1.90667
23037293,-1.92000
23037294,-1.89750
23037295,-1.61400
23037296,-1.37935
23037297,-1.74093
23037298,-1.75848
23037299,-1.62260
23037300,-1.33213
23037301,-1.20050
23037302,-1.22543
23037303,-0.73612
23037304,-1.04270
23037305,-0.99843
23037306,-0.83946
23037307,-1.10989
23037308,-0.81032
23037309,-0.90543
23037310,-0.89179
23037311,-0.71913
23037312,-0.87878
23037313,-0.74706
23037314,-0.83059
23037315,-0.94697
23037316,-0.96144
23037317,-1.29909
23037321,-1.86500
23037335,-0.88795
23037336,-1.12448
23037337,-1.04234
23037338,-1.11692
23037339,-0.89103
23037340,-0.87740
23037341,-0.81528
23037342,-0.90721
23037343,-0.89985
23037344,-0.93995
23037345,-0.85905
23037346,-1.05250
23037349,-1.59287
23037350,-1.68886
23037351,-1.80876
23037352,-1.86000
23037353,-1.97250
23040255,-1.88000
23040256,-1.71687
23040257,-1.84583
23040258,-1.97500
23040259,-1.84750
23040261,-1.97000
23040262,-1.98500
23040266,-1.60869
23040267,-1.48067
23040268,-1.26088
23040269,-1.20567
23040270,-1.11244
23040271,-0.99032
23040272,-0.99572
23040273,-1.00557
23040274,-1.09702
23040275,-0.97022
23040276,-0.96615
23040277,-0.83588
23040278,-0.83766
23040279,-0.64928
23040280,-0.74996
23040281,-0.85815
23040282,-0.84522
23040283,-0.87727
23040284,-0.95233
23040285,-1.24474
23040287,-1.19453
23040288,-1.29196
23040289,-1.46594
23040302,-0.93262
23040303,-0.94214
23040304,-0.98301
23040305,-1.24953
23040306,-1.08128
23040307,-0.99802
23040308,-0.96138
23040309,-0.95058
23040310,-0.96251
23040311,-1.02228
23040312,-1.10849
23040313,-1.22926
23040314,-1.21531
23040315,-1.18565
23040316,-1.65692
23040317,-1.64076
23040318,-1.60013
23040319,-1.75750
23040320,-1.83500
23043218,-1.83500
23043219,-1.71500
23043220,-1.81333
23043221,-1.93515
23043222,-1.93800
23043223,-1.94750
23043224,-1.87500
23043225,-1.77071
23043226,-1.68679
23043227,-1.84750
23043228,-1.79384
23043229,-1.35838
23043230,-1.29238
23043231,-1.21189
23043232,-1.07675
23043233,-0.96135
23043234,-0.94212
23043235,-0.96615
23043236,-1.04232
23043237,-1.00921
23043238,-0.83854
23043239,-0.81494
23043240,-0.91050
23043241,-0.82851
23043242,-0.60178
23043243,-0.72684
23043244,-0.77096
23043245,-0.79243
23043246,-0.82621
23043247,-0.93363
23043248,-1.14269
23043249,-1.33171
23043263,-1.18500
23043264,-0.83666
23043265,-1.06863
23043266,-1.22619
23043267,-1.25715
23043268,-1.26432
23043269,-1.16826
23043270,-1.18470
23043271,-1.36446
23043272,-1.09101
23043273,-1.20116
23043274,-1.69140
23043275,-1.44500
23043276,-1.72137
23043280,-1.86828
23043281,-1.80000
23043282,-1.90000
23043283,-1.61784
23043284,-1.78233
23043285,-1.96000
23046173,-1.96000
23046174,-1.95333
23046175,-1.96429
23046176,-1.84750
23046177,-1.99500
23046178,-1.97500
23046179,-1.89125
23046180,-1.85719
23046181,-1.86750
23046182,-1.73000
23046183,-1.80424
23046184,-1.78820
23046185,-1.44243
23046186,-1.28610
23046187,-1.31251
23046188,-1.09265
23046189,-1.04988
23046190,-0.99551
23046191,-0.95107
23046192,-1.02440
23046193,-1.06602
23046194,-0.68053
23046195,-0.70542
23046196,-0.88769
23046197,-0.75253
23046198,-0.59120
23046199,-0.81803
23046200,-0.78046
23046201,-0.80281
23046202,-0.84461
23046203,-1.01703
23046204,-1.23352
23046219,-0.76567
23046220,-1.09199
23046221,-1.19692
23046222,-1.34483
23046223,-1.56894
23046224,-1.54333
23046225,-1.31229
23046226,-1.39541
23046240,-1.33286
23049123,-1.91750
23049124,-1.88667
23049126,-1.90250
23049127,-1.94496
23049128,-1.96000
23049129,-1.97000
23049130,-1.96000
23049131,-1.98500
23049132,-1.88167
23049133,-1.81571
23049134,-1.76989
23049135,-1.32545
23049136,-1.10930
23049137,-1.23045
23049138,-1.10142
23049139,-0.97318
23049140,-1.03987
23049141,-0.89294
23049142,-0.90043
23049143,-1.02236
23049144,-0.89767
23049145,-0.95769
23049146,-0.96662
23049147,-0.86573
23049148,-0.78294
23049149,-0.90856
23049150,-0.80773
23049151,-0.95573
23049152,-1.04637
23049153,-1.23302
23049168,-0.81356
23049169,-0.90108
23049170,-1.16227
23049171,-1.14512
23049172,-1.53299
23049173,-1.78313
23052056,-1.96591
23052057,-1.96250
23052058,-1.97071
23052059,-1.98500
23052068,-1.85625
23052069,-1.96875
23052070,-1.96000
23052073,-1.90955
23052074,-1.87250
23052075,-1.72596
23052076,-1.85500
23052077,-1.84504
23052078,-1.61105
23052079,-1.33386
23052080,-1.28235
23052081,-1.36753
23052082,-1.20561
23052083,-0.92384
23052084,-0.99312
23052085,-0.96017
23052086,-1.03828
23052087,-0.98498
23052088,-1.03432
23052089,-0.82672
23052090,-0.92895
23052091,-0.73640
23052092,-0.68317
23052093,-0.99253
23052094,-0.96676
23052095,-0.98826
23052096,-1.21990
23052097,-1.77500
23052111,-1.02485
23052112,-0.93569
23052113,-1.43380
23052114,-1.36061
23052115,-1.40879
23052116,-1.45609
23054994,-1.97875
23054995,-1.98750
23054997,-1.97750
23055010,-1.96250
23055011,-1.91500
23055012,-1.79000
23055013,-1.84357
23055014,-1.69454
23055015,-1.78846
23055016,-1.73908
23055017,-1.35444
23055018,-1.19619
23055019,-1.15701
23055020,-1.03825
23055021,-0.92805
23055022,-0.99232
23055023,-0.81670
23055024,-0.88436
23055025,-1.06226
23055026,-0.99980
23055027,-1.00342
23055028,-1.02239
23055029,-0.94360
23055030,-0.86138
23055031,-1.01912
23055032,-1.01440
23055033,-1.14279
23055034,-1.25905
23055048,-1.58750
23055049,-1.15865
23055050,-1.29093
23055051,-1.72062
23055052,-1.49455
23055053,-1.40095
23057939,-1.79500
23057941,-1.96000
23057942,-1.86535
23057943,-1.84058
23057944,-1.77105
23057945,-1.60993
23057946,-1.51567
23057947,-1.61624
23057948,-1.70981
23057949,-1.60534
23057950,-1.31081
23057951,-1.37411
23057952,-0.95245
23057953,-0.92567
23057954,-0.99080
23057955,-0.99093
23057956,-0.88084
23057957,-0.94595
23057958,-0.95431
23057959,-0.88676
23057960,-0.89602
23057961,-1.03471
23057962,-0.81803
23057963,-0.83664
23057964,-0.95728
23057965,-1.12213
23057966,-1.27978
23057979,-1.26322
23057980,-1.24642
23057981,-1.46778
23057982,-1.71183
23057983,-1.42839
23057984,-1.16527
23057985,-1.05000
23060867,-1.66000
23060868,-1.83384
23060869,-1.74489
23060870,-1.64556
23060871,-1.66074
23060872,-1.54999
23060873,-1.55285
23060874,-1.61023
23060875,-1.50001
23060876,-1.37390
23060877,-1.24222
23060878,-1.20577
23060879,-0.94267
23060880,-0.86122
23060881,-1.17186
23060882,-1.15673
23060883,-1.06707
23060884,-0.78341
23060885,-0.67147
23060886,-0.69831
23060887,-0.82751
23060888,-0.68045
23060889,-0.76624
23060890,-0.68502
23060891,-0.81547
23060892,-1.10134
23060893,-1.29440
23060904,-1.17009
23060905,-1.13094
23060906,-1.32296
23060907,-1.63629
23060908,-1.29743
23060909,-1.08146
23060910,-1.18800
23063788,-1.67500
23063789,-1.86477
23063790,-1.62892
23063791,-1.71204
23063792,-1.67538
23063793,-1.65850
23063794,-1.70230
23063795,-1.54760
23063796,-1.39768
23063797,-1.26187
23063798,-1.20815
23063799,-1.03636
23063800,-1.15790
23063801,-0.85767
23063802,-1.05565
23063803,-1.16820
23063804,-1.02787
23063805,-0.91121
23063806,-0.72824
23063807,-0.75727
23063808,-0.77912
23063809,-0.68233
23063810,-0.61574
23063811,-0.53305
23063812,-0.56712
23063813,-1.00388
23063814,-1.14971
23063815,-1.13206
23063816,-1.27333
23063821,-1.09963
23063822,-1.11648
23063823,-1.06132
23063824,-1.17766
23063825,-1.30045
23063826,-1.53914
23063827,-1.55094
23063828,-1.32730
23063829,-1.26710
23063830,-0.97000
23066704,-1.83167
23066705,-1.82050
23066706,-1.74606
23066707,-1.64793
23066708,-1.56431
23066709,-1.61871
23066710,-1.54396
23066711,-1.57334
23066712,-1.48981
23066713,-1.46100
23066714,-1.48225
23066715,-1.27495
23066716,-0.96340
23066717,-1.07892
23066718,-1.08786
23066719,-1.15233
23066720,-0.87489
23066721,-0.80939
23066722,-0.87254
23066723,-0.82036
23066724,-0.79594
23066725,-0.73262
23066726,-0.52398
23066727,-0.53901
23066728,-0.81402
23066729,-0.95901
23066730,-0.93049
23066731,-1.03577
23066732,-0.95458
23066733,-1.07687
23066734,-0.93434
23066735,-0.89765
23066736,-1.09890
23066737,-1.16972
23066738,-1.25032
23066739,-1.32986
23066740,-1.51480
23066741,-1.56849
23066742,-1.57400
23066743,-1.48040
23066762,-1.69500
23069613,-1.98500
23069614,-1.98333
23069615,-1.74278
23069616,-1.57936
23069617,-1.52621
23069618,-1.46694
23069619,-1.45500
23069620,-1.56333
23069621,-1.63618
23069622,-1.48921
23069623,-1.53003
23069624,-1.30523
23069625,-0.93015
23069626,-0.98099
23069627,-1.04244
23069628,-1.05932
23069629,-0.94787
23069630,-0.93397
23069631,-0.95165
23069632,-0.84151
23069633,-0.67716
23069634,-0.67192
23069635,-0.59172
23069636,-0.62819
23069637,-0.67076
23069638,-0.72705
23069639,-0.69520
23069640,-0.82278
23069641,-0.79103
23069642,-0.82578
23069643,-1.03629
23069644,-1.18508
23069645,-1.30721
23069646,-1.36053
23069647,-1.42309
23069648,-1.43858
23069649,-1.55095
23069650,-1.80546
23069668,-1.61375
23069669,-1.70756
23069670,-1.80192
23069671,-1.34749
23072493,-1.98500
23072517,-1.98500
23072519,-2.00000
23072520,-1.97250
23072521,-1.79444
23072522,-1.56115
23072523,-1.52547
23072524,-1.56327
23072525,-1.45374
23072526,-1.31314
23072527,-1.29686
23072528,-1.02656
23072529,-0.82147
23072530,-0.91554
23072531,-0.94072
23072532,-0.98853
23072533,-0.94237
23072534,-0.65053
23072535,-0.54141
23072536,-0.73774
23072537,-0.63230
23072538,-0.68187
23072539,-0.74217
23072542,-0.51578
23072543,-0.59337
23072544,-0.68968
23072545,-0.89764
23072546,-1.08762
23072547,-1.37006
23072548,-1.83000
23072569,-1.59938
23072570,-1.56166
23072571,-1.54033
23072572,-1.66726
23075419,-1.89500
23075420,-1.76333
23075421,-1.75843
23075422,-1.67206
23075423,-1.22136
23075424,-1.12628
23075425,-0.94701
23075426,-0.49612
23075427,-0.95820
23075428,-1.02822
23075429,-0.97182
23075430,-0.87708
23075431,-0.66494
23075432,-0.52080
23075433,-0.59310
23075434,-0.73473
23075435,-0.75741
23075436,-1.41193
23075438,-0.45508
23075439,-0.50139
23075440,-0.52005
23075441,-0.67991
23075442,-0.87428
23075443,-0.99118
23075463,-1.54667
23075464,-1.56323
23075465,-1.45471
23075466,-1.53881
23075467,-1.60278
23075468,-1.70250
23078312,-1.93157
23078313,-1.95063
23078314,-1.78553
23078315,-1.06959
23078316,-0.94072
23078317,-0.76822
23078318,-1.01574
23078319,-0.87430
23078320,-0.96435
23078321,-0.81236
23078322,-0.84901
23078323,-0.93348
23078324,-0.53707
23078325,-0.75684
23078326,-0.74909
23078327,-0.70003
23078328,-0.58999
23078329,-0.52502
23078330,-0.56363
23078331,-0.58064
23078332,-0.67191
23078333,-0.86723
23078352,-1.88000
23078353,-1.58280
23078354,-1.57917
23078355,-1.55796
23078356,-1.57499
23078357,-1.74945
23078358,-1.73632
23078359,-1.79750
23081197,-1.92167
23081198,-1.91516
23081199,-1.97375
23081200,-1.62225
23081201,-1.25785
23081202,-0.77903
23081203,-0.78168
23081204,-0.85475
23081205,-0.90188
23081206,-0.74533
23081207,-0.89816
23081208,-0.92437
23081209,-0.53494
23081210,-0.53516
23081211,-0.74937
23081212,-0.56721
23081213,-0.49157
23081214,-0.57131
23081215,-0.55036
23081216,-0.60062
23081217,-0.69510
23081218,-0.96411
23081236,-1.67000
23081237,-1.53281
23081238,-1.48340
23081239,-1.35358
23081241,-1.42306
23081242,-1.41375
23081244,-1.62632
23084051,-1.90917
23084073,-1.99500
23084076,-1.94200
23084077,-1.95100
23084078,-1.92563
23084079,-1.81500
23084080,-1.19311
23084081,-0.66844
23084082,-0.46113
23084083,-0.71062
23084084,-0.69992
23084085,-0.66501
23084086,-0.78728
23084087,-0.65933
23084088,-0.54979
23084089,-0.52045
23084090,-0.68154
23084091,-0.55118
23084092,-0.51867
23084093,-0.51670
23084094,-0.54440
23084095,-0.55616
23084096,-0.74211
23084114,-1.25575
23084115,-1.51769
23084116,-1.48274
23084117,-1.60341
23084118,-1.70750
23084119,-1.46996
23084120,-1.49551
23084121,-1.84250
23084122,-1.53696
23084123,-1.56968
23086924,-1.90000
23086925,-1.80500
23086946,-1.98250
23086948,-1.97333
23086949,-1.95257
23086950,-1.92089
23086951,-1.84667
23086952,-1.92000
23086953,-1.80292
23086954,-0.56032
23086955,0.06612
23086956,0.01678
23086957,-0.61212
23086958,-0.84442
23086959,-0.90562
23086960,-0.72933
23086961,-0.54753
23086962,-0.61427
23086963,-0.45057
23086964,-0.73731
23086965,-0.78915
23086966,-0.65342
23086967,-0.69156
23086968,-0.88425
23086986,-1.61558
23086987,-1.50828
23086988,-1.41659
23086989,-1.53661
23086990,-1.55441
23086991,-1.36935
23086992,-1.35596
23086993,-1.43367
23086994,-1.51000
23086995,-1.61431
23086996,-1.65811
23086998,-1.68000
23089790,-1.98000
23089791,-1.84586
23089792,-1.80426
23089793,-1.90125
23089794,-1.92500
23089795,-1.84000
23089796,-1.86583
23089797,-1.90500
23089798,-1.99500
23089799,-1.97000
23089811,-1.78000
23089812,-1.94674
23089813,-1.89371
23089814,-1.90414
23089815,-1.86619
23089816,-1.74668
23089817,-1.66500
23089818,-1.83113
23089819,-1.73183
23089820,-1.56935
23089821,-1.55924
23089822,-0.76739
23089823,-0.22558
23089824,-0.18620
23089825,-0.67779
23089826,-0.70981
23089827,-0.48912
23089828,-0.54652
23089829,-0.81877
23089830,-0.69347
23089831,-0.55265
23089832,-0.51464
23089833,-0.52382
23089834,-0.80216
23089852,-1.36604
23089853,-1.54484
23089854,-1.40813
23089855,-1.53865
23089856,-1.64907
23089857,-1.55833
23089858,-1.43737
23089859,-1.53052
23089860,-1.48265
23089861,-1.41646
23089862,-1.74943
23089863,-1.73077
23089864,-1.50507
23089865,-1.27557
23092650,-2.00000
23092651,-1.86516
23092652,-1.78048
23092653,-1.85834
